date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
10/16/2020,ARKW,"TESLA INC",TSLA,88160R101,680004.00,298977358.68,9.99
10/16/2020,ARKW,"ROKU INC",ROKU,77543R102,896064.00,199212948.48,6.66
10/16/2020,ARKW,"SQUARE INC - A",SQ,852234103,1007924.00,187826637.40,6.27
10/16/2020,ARKW,"FACEBOOK INC-CLASS A",FB,30303M102,350032.00,93084009.76,3.11
10/16/2020,ARKW,"SLACK TECHNOLOGIES INC- CL A",WORK,83088V102,2862719.00,92322687.75,3.08
10/16/2020,ARKW,"PURE STORAGE INC - CLASS A",PSTG,74624M102,4900095.00,89524735.65,2.99
10/16/2020,ARKW,"PINTEREST INC- CLASS A",PINS,72352L106,1945752.00,85729833.12,2.86
10/16/2020,ARKW,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,312823.00,82131678.65,2.74
10/16/2020,ARKW,"LENDINGTREE INC","TREE UW",52603B107,241928.00,81655538.56,2.73
10/16/2020,ARKW,"PAGERDUTY INC",PD,69553P100,2650074.00,80721254.04,2.70
10/16/2020,ARKW,"TWILIO INC - A",TWLO,90138F102,234352.00,76508897.44,2.56
10/16/2020,ARKW,"SEA LTD-ADR",SE,81141R100,447573.00,73939059.60,2.47
10/16/2020,ARKW,"2U INC",TWOU,90214J101,1932824.00,68808534.40,2.30
10/16/2020,ARKW,"HUYA INC-ADR",HUYA,44852D108,3063276.00,67974094.44,2.27
10/16/2020,ARKW,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,929313.00,67579641.36,2.26
10/16/2020,ARKW,"ZILLOW GROUP INC - C",Z,98954M200,681233.00,66154536.63,2.21
10/16/2020,ARKW,"TELADOC HEALTH INC",TDOC,87918A105,298044.00,65954156.76,2.20
10/16/2020,ARKW,"SNAP INC - A",SNAP,83304A106,2361078.00,65708800.74,2.20
10/16/2020,ARKW,"VERACYTE INC",VCYT,92337F107,1514815.00,64864378.30,2.17
10/16/2020,ARKW,"GRAYSCALE BITCOIN TRUST BTC",GBTC,389637109,4901551.00,60926278.93,2.04
10/16/2020,ARKW,"MERCADOLIBRE INC",MELI,58733R102,42903.00,54546016.14,1.82
10/16/2020,ARKW,"AMAZON.COM INC",AMZN,023135106,16597.00,54317167.87,1.81
10/16/2020,ARKW,"SPLUNK INC",SPLK,848637104,255694.00,52979796.80,1.77
10/16/2020,ARKW,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,171936.00,52837652.16,1.77
10/16/2020,ARKW,"NETFLIX INC",NFLX,64110L106,93033.00,49380986.07,1.65
10/16/2020,ARKW,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,475762.00,48194690.60,1.61
10/16/2020,ARKW,"TRADE DESK INC/THE -CLASS A",TTD,88339J105,72094.00,43616870.00,1.46
10/16/2020,ARKW,"SOCIAL CAPITAL HEDOSOPHIA-A",IPOB,G8250T109,1681824.00,38530587.84,1.29
10/16/2020,ARKW,"CROWDSTRIKE HOLDINGS INC - A",CRWD,22788C105,266611.00,38749242.74,1.29
10/16/2020,ARKW,"HUBSPOT INC",HUBS,443573100,113770.00,35412050.20,1.18
10/16/2020,ARKW,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,382709.00,33180870.30,1.11
10/16/2020,ARKW,"PAYPAL HOLDINGS INC",PYPL,70450Y103,162362.00,33194910.90,1.11
10/16/2020,ARKW,"FASTLY INC - CLASS A",FSLY,31188V100,393924.00,33353545.08,1.11
