date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
8/10/2020,ARKG,"CRISPR THERAPEUTICS AG",CRSP,H17182108,1995633.00,181143607.41,10.14
8/10/2020,ARKG,"INVITAE CORP",NVTA,46185L103,6045014.00,174035953.06,9.74
8/10/2020,ARKG,"ARCTURUS THERAPEUTICS HOLDIN","ARCT UQ",03969T109,1942094.00,114408757.54,6.40
8/10/2020,ARKG,"ILLUMINA INC",ILMN,452327109,277760.00,98146496.00,5.49
8/10/2020,ARKG,"COMPUGEN LTD",CGEN,M25722105,5617434.00,92069743.26,5.15
8/10/2020,ARKG,"TWIST BIOSCIENCE CORP",TWST,90184D100,1172915.00,70099264.98,3.92
8/10/2020,ARKG,"SERES THERAPEUTICS INC",MCRB,81750R102,2961182.00,67218831.40,3.76
8/10/2020,ARKG,"EDITAS MEDICINE INC",EDIT,28106W103,1863365.00,66168091.15,3.70
8/10/2020,ARKG,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,2061177.00,58805379.81,3.29
8/10/2020,ARKG,"PERSONALIS INC",PSNL,71535D106,2474571.00,52089719.55,2.91
8/10/2020,ARKG,"CELLECTIS - ADR",CLLS,15117K103,2937026.00,51397955.00,2.88
8/10/2020,ARKG,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,2479318.00,50627673.56,2.83
8/10/2020,ARKG,"CERUS CORP",CERS,157085101,7095014.00,50019848.70,2.80
8/10/2020,ARKG,"CAREDX INC",CDNA,14167L103,1595125.00,49815753.75,2.79
8/10/2020,ARKG,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,10152560.00,47818557.60,2.68
8/10/2020,ARKG,"VERACYTE INC",VCYT,92337F107,1478878.00,47649449.16,2.67
8/10/2020,ARKG,"FATE THERAPEUTICS INC",FATE,31189P102,1235446.00,44476056.00,2.49
8/10/2020,ARKG,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,3453452.00,43133615.48,2.41
8/10/2020,ARKG,"PURE STORAGE INC - CLASS A",PSTG,74624M102,2346723.00,41724734.94,2.33
8/10/2020,ARKG,"INCYTE CORP",INCY,45337C102,403134.00,38023598.88,2.13
8/10/2020,ARKG,"TELADOC HEALTH INC",TDOC,87918A105,179165.00,34711427.10,1.94
8/10/2020,ARKG,"GUARDANT HEALTH INC",GH,40131M109,393054.00,33771199.68,1.89
8/10/2020,ARKG,"10X GENOMICS INC-CLASS A",TXG,88025U109,338066.00,32758595.40,1.83
8/10/2020,ARKG,"VERTEX PHARMACEUTICALS INC",VRTX,92532F100,112878.00,30333704.94,1.70
8/10/2020,ARKG,"CASTLE BIOSCIENCES INC",CSTL,14843C105,573914.00,23840387.56,1.33
8/10/2020,ARKG,"IONIS PHARMACEUTICALS INC",IONS,462222100,431186.00,23327162.60,1.31
8/10/2020,ARKG,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,584557.00,20488722.85,1.15
8/10/2020,ARKG,"ADAPTIVE BIOTECHNOLOGIES",ADPT,00650F109,503103.00,18916672.80,1.06
8/10/2020,ARKG,"INOVIO PHARMACEUTICALS INC",INO,45773H201,934538.00,17746876.62,0.99
8/10/2020,ARKG,"XILINX INC",XLNX,983919101,162226.00,17268957.70,0.97
