date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
8/26/2020,ARKG,"INVITAE CORP",NVTA,46185L103,6134796.00,209564631.36,10.33
8/26/2020,ARKG,"CRISPR THERAPEUTICS AG",CRSP,H17182108,2038775.00,181267485.25,8.94
8/26/2020,ARKG,"ARCTURUS THERAPEUTICS HOLDIN","ARCT UQ",03969T109,2151848.00,122311040.32,6.03
8/26/2020,ARKG,"ILLUMINA INC",ILMN,452327109,310739.00,109864880.84,5.42
8/26/2020,ARKG,"COMPUGEN LTD",CGEN,M25722105,5849548.00,109503538.56,5.40
8/26/2020,ARKG,"TWIST BIOSCIENCE CORP",TWST,90184D100,1262823.00,85783566.39,4.23
8/26/2020,ARKG,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,12004027.00,78746417.12,3.88
8/26/2020,ARKG,"SERES THERAPEUTICS INC",MCRB,81750R102,2867150.00,70460211.25,3.47
8/26/2020,ARKG,"PERSONALIS INC",PSNL,71535D106,3041972.00,66558347.36,3.28
8/26/2020,ARKG,"EDITAS MEDICINE INC",EDIT,28106W103,1890469.00,65466941.47,3.23
8/26/2020,ARKG,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,2219188.00,62092880.24,3.06
8/26/2020,ARKG,"CELLECTIS - ADR",CLLS,15117K103,3272545.00,60411180.70,2.98
8/26/2020,ARKG,"CAREDX INC",CDNA,14167L103,1717416.00,58563885.60,2.89
8/26/2020,ARKG,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,3718197.00,51682938.30,2.55
8/26/2020,ARKG,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,2479318.00,51445848.50,2.54
8/26/2020,ARKG,"CERUS CORP",CERS,157085101,7638928.00,48812749.92,2.41
8/26/2020,ARKG,"VERACYTE INC",VCYT,92337F107,1388819.00,46219896.32,2.28
8/26/2020,ARKG,"TELADOC HEALTH INC",TDOC,87918A105,213374.00,45783659.18,2.26
8/26/2020,ARKG,"FATE THERAPEUTICS INC",FATE,31189P102,1330148.00,45624076.40,2.25
8/26/2020,ARKG,"INCYTE CORP",INCY,45337C102,477274.00,44744437.50,2.21
8/26/2020,ARKG,"PURE STORAGE INC - CLASS A",PSTG,74624M102,2904474.00,43712333.70,2.16
8/26/2020,ARKG,"GUARDANT HEALTH INC",GH,40131M109,353342.00,33648758.66,1.66
8/26/2020,ARKG,"10X GENOMICS INC-CLASS A",TXG,88025U109,301086.00,33218818.38,1.64
8/26/2020,ARKG,"VERTEX PHARMACEUTICALS INC",VRTX,92532F100,121526.00,32968788.54,1.63
8/26/2020,ARKG,"ADAPTIVE BIOTECHNOLOGIES",ADPT,00650F109,692441.00,28397005.41,1.40
