date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
8/27/2020,ARKG,"INVITAE CORP",NVTA,46185L103,6209148.00,204963975.48,10.16
8/27/2020,ARKG,"CRISPR THERAPEUTICS AG",CRSP,H17182108,2063487.00,184517007.54,9.15
8/27/2020,ARKG,"ARCTURUS THERAPEUTICS HOLDIN","ARCT UQ",03969T109,2177928.00,119546467.92,5.93
8/27/2020,ARKG,"ILLUMINA INC",ILMN,452327109,314507.00,110426552.77,5.47
8/27/2020,ARKG,"COMPUGEN LTD",CGEN,M25722105,5920444.00,98220165.96,4.87
8/27/2020,ARKG,"TWIST BIOSCIENCE CORP",TWST,90184D100,1278127.00,86772042.03,4.30
8/27/2020,ARKG,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,12149515.00,76784934.80,3.81
8/27/2020,ARKG,"SERES THERAPEUTICS INC",MCRB,81750R102,2901902.00,71676979.40,3.55
8/27/2020,ARKG,"PERSONALIS INC",PSNL,71535D106,3078844.00,66225934.44,3.28
8/27/2020,ARKG,"EDITAS MEDICINE INC",EDIT,28106W103,1913381.00,65858574.02,3.26
8/27/2020,ARKG,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,2246084.00,65630574.48,3.25
8/27/2020,ARKG,"CELLECTIS - ADR",CLLS,15117K103,3324618.00,59610400.74,2.95
8/27/2020,ARKG,"CAREDX INC",CDNA,14167L103,1738232.00,59325858.16,2.94
8/27/2020,ARKG,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,2479318.00,50751639.46,2.52
8/27/2020,ARKG,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,3763261.00,50390064.79,2.50
8/27/2020,ARKG,"CERUS CORP",CERS,157085101,7731512.00,47278195.88,2.34
8/27/2020,ARKG,"FATE THERAPEUTICS INC",FATE,31189P102,1346268.00,46648186.20,2.31
8/27/2020,ARKG,"TELADOC HEALTH INC",TDOC,87918A105,215958.00,46597257.66,2.31
8/27/2020,ARKG,"VERACYTE INC",VCYT,92337F107,1405651.00,46147522.33,2.29
8/27/2020,ARKG,"INCYTE CORP",INCY,45337C102,483058.00,45552369.40,2.26
8/27/2020,ARKG,"PURE STORAGE INC - CLASS A",PSTG,74624M102,2939674.00,43301398.02,2.15
8/27/2020,ARKG,"GUARDANT HEALTH INC",GH,40131M109,357622.00,34017004.64,1.69
8/27/2020,ARKG,"10X GENOMICS INC-CLASS A",TXG,88025U109,304734.00,33609112.86,1.67
8/27/2020,ARKG,"VERTEX PHARMACEUTICALS INC",VRTX,92532F100,122998.00,33743271.32,1.67
8/27/2020,ARKG,"ADAPTIVE BIOTECHNOLOGIES",ADPT,00650F109,700833.00,28650053.04,1.42
8/27/2020,ARKG,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,689992.00,27365082.72,1.36
8/27/2020,ARKG,"SCHRODINGER INC",SDGR,80810D103,398314.00,25265057.02,1.25
8/27/2020,ARKG,"IONIS PHARMACEUTICALS INC",IONS,462222100,469874.00,24720071.14,1.23
8/27/2020,ARKG,"XILINX INC",XLNX,983919101,216045.00,22408187.40,1.11
8/27/2020,ARKG,"CASTLE BIOSCIENCES INC",CSTL,14843C105,488150.00,22357270.00,1.11
8/27/2020,ARKG,"ACCOLADE INC",ACCD,00437E102,496397.00,17512886.16,0.87
8/27/2020,ARKG,"CODEXIS INC",CDXS,192005106,1320386.00,17613949.24,0.87
8/27/2020,ARKG,"PLURISTEM THERAPEUTICS INC",PSTI,72940R300,1542712.00,16599581.12,0.82
8/27/2020,ARKG,"TAKEDA PHARMACEUTIC-SP ADR","TAK UN",874060205,848603.00,15936764.34,0.79
8/27/2020,ARKG,"PHREESIA INC",PHR,71944F106,421235.00,13058285.00,0.65
8/27/2020,ARKG,"CELLULAR BIOMEDICINE GROUP I",CBMG,15117P102,574427.00,10569456.80,0.52
8/27/2020,ARKG,"AQUABOUNTY TECHNOLOGIES",AQB,03842K200,2935033.00,8540946.03,0.42
8/27/2020,ARKG,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,7876364.41,7876364.41,0.39
8/27/2020,ARKG,"BERKELEY LIGHTS INC",BLI,084310101,80711.00,5139676.48,0.25
8/27/2020,ARKG,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,386623.00,3197372.21,0.16
