date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
8/12/2020,ARKG,"CRISPR THERAPEUTICS AG",CRSP,H17182108,1927754.00,176023217.74,9.87
8/12/2020,ARKG,"INVITAE CORP",NVTA,46185L103,5888181.00,175232266.56,9.82
8/12/2020,ARKG,"COMPUGEN LTD",CGEN,M25722105,5558580.00,97553079.00,5.47
8/12/2020,ARKG,"ARCTURUS THERAPEUTICS HOLDIN","ARCT UQ",03969T109,2049084.00,96860200.68,5.43
8/12/2020,ARKG,"ILLUMINA INC",ILMN,452327109,278666.00,95900117.24,5.38
8/12/2020,ARKG,"TWIST BIOSCIENCE CORP",TWST,90184D100,1176741.00,73040313.87,4.10
8/12/2020,ARKG,"EDITAS MEDICINE INC",EDIT,28106W103,1869443.00,64963144.25,3.64
8/12/2020,ARKG,"SERES THERAPEUTICS INC",MCRB,81750R102,2671676.00,62944686.56,3.53
8/12/2020,ARKG,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,11185678.00,61744942.56,3.46
8/12/2020,ARKG,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,2067901.00,58438882.26,3.28
8/12/2020,ARKG,"PERSONALIS INC",PSNL,71535D106,2953564.00,56147251.64,3.15
8/12/2020,ARKG,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,2479318.00,50627673.56,2.84
8/12/2020,ARKG,"CAREDX INC",CDNA,14167L103,1600329.00,50138307.57,2.81
8/12/2020,ARKG,"VERACYTE INC",VCYT,92337F107,1483702.00,50119453.56,2.81
8/12/2020,ARKG,"CELLECTIS - ADR",CLLS,15117K103,2946606.00,49502980.80,2.78
8/12/2020,ARKG,"CERUS CORP",CERS,157085101,7118158.00,49471198.10,2.77
8/12/2020,ARKG,"FATE THERAPEUTICS INC",FATE,31189P102,1239476.00,42278526.36,2.37
8/12/2020,ARKG,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,3464718.00,41957734.98,2.35
8/12/2020,ARKG,"PURE STORAGE INC - CLASS A",PSTG,74624M102,2354379.00,40660125.33,2.28
8/12/2020,ARKG,"INCYTE CORP",INCY,45337C102,404450.00,38107279.00,2.14
