date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
8/20/2020,ARKG,"INVITAE CORP",NVTA,46185L103,6117921.00,206418654.54,10.36
8/20/2020,ARKG,"CRISPR THERAPEUTICS AG",CRSP,H17182108,1973906.00,181125614.56,9.09
8/20/2020,ARKG,"ARCTURUS THERAPEUTICS HOLDIN","ARCT UQ",03969T109,2129044.00,125187787.20,6.28
8/20/2020,ARKG,"COMPUGEN LTD",CGEN,M25722105,5663446.00,105113557.76,5.27
8/20/2020,ARKG,"ILLUMINA INC",ILMN,452327109,289538.00,102670174.80,5.15
8/20/2020,ARKG,"TWIST BIOSCIENCE CORP",TWST,90184D100,1222650.00,82259892.00,4.13
8/20/2020,ARKG,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,11622119.00,75195109.93,3.77
8/20/2020,ARKG,"EDITAS MEDICINE INC",EDIT,28106W103,1942387.00,71402146.12,3.58
8/20/2020,ARKG,"SERES THERAPEUTICS INC",MCRB,81750R102,2775926.00,69925575.94,3.51
8/20/2020,ARKG,"PERSONALIS INC",PSNL,71535D106,2945187.00,69683124.42,3.50
8/20/2020,ARKG,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,2148586.00,62223050.56,3.12
8/20/2020,ARKG,"CELLECTIS - ADR",CLLS,15117K103,3129718.00,57962377.36,2.91
8/20/2020,ARKG,"CAREDX INC",CDNA,14167L103,1662774.00,57099659.16,2.86
8/20/2020,ARKG,"VERACYTE INC",VCYT,92337F107,1541587.00,54340941.75,2.73
8/20/2020,ARKG,"CERUS CORP",CERS,157085101,7395895.00,52288977.65,2.62
8/20/2020,ARKG,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,2479318.00,51098743.98,2.56
8/20/2020,ARKG,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,3599904.00,48850697.28,2.45
8/20/2020,ARKG,"FATE THERAPEUTICS INC",FATE,31189P102,1287833.00,46786972.89,2.35
8/20/2020,ARKG,"TELADOC HEALTH INC",TDOC,87918A105,206591.00,45121540.31,2.26
8/20/2020,ARKG,"PURE STORAGE INC - CLASS A",PSTG,74624M102,2641125.00,43340861.25,2.17
8/20/2020,ARKG,"INCYTE CORP",INCY,45337C102,420239.00,40145431.67,2.01
8/20/2020,ARKG,"10X GENOMICS INC-CLASS A",TXG,88025U109,352392.00,38586924.00,1.94
